movie_id,actor_id,character
11673,24683,Count of Guiche
11673,23735,Ragueneau
11673,19075,'Le Bret'
11673,36915,Carbon de Castel-Jaloux
244724,3879685,Self - Narrator
41834,142781,Meryem
41834,1047658,Haydar Sener
41834,932468,Mehmet Ali
41834,932469,Türkmen
41834,1200183,Aldo
41834,37793,Massimo
41834,131219,Truckdriver Ramser
54825,2016586,Interviewer (voice)
44231,200893,Waiter
44231,171102,Lady
44231,171149,Man
1669,738,Marko Ramius
1669,7447,Jack Ryan
1669,349,Bart Mancuso
1669,4783,Captain Borodin
1669,15152,Admiral Greer
1669,14324,Andrei Lysenko
1669,12518,Jeffrey Pelt
274,1038,Clarice M. Starling
274,4173,Dr. Hannibal Lecter
274,349,Jack Crawford
274,15854,Jame 'Buffalo Bill' Gumb
274,16293,Dr. Frederick Chilton
274,31649,Catherine Martin
274,6930,Senator Ruth Martin
1406,3785,Curly Washburn
1406,7904,Mitch Robbins
1406,11511,Phil Berquist
1406,9257,Ed Furillo
1406,33487,Barbara Robbins
1406,33488,Bonnie Rayburn
1406,33495,Holly Robbins
177,2167,Anne
177,2157,Parry
177,1229,Jack
177,99,Lydia
177,2169,Homeless Cabaret Singer
177,2719690,Jamaican Bum
177,936505,Red Knight
10337,6449,Ben 'Bugsy' Siegel
10337,516,Virginia Hill
10337,1037,Mickey Cohen
10337,2282,Meyer Lansky
10337,827,Harry Greenberg
10337,3266,George Raft
10337,10739,Countess di Frasso
820,1269,Jim Garrison
820,2176,Clay Shaw / Clay Bertrand
820,64,Lee Harvey Oswald
820,4724,Willie O'Keefe
820,12132,Bill Broussard
820,3151,Jack Martin
820,12133,Susie Cox
38251,55912,Sgt. Nicola Lo Russo
38251,119950,Lt. Raffaele Montini
38251,106350,Antonio Farina
38251,55914,Corrado Noventa
38251,55915,Eliseo Strazzabosco
38251,71296,Luciano Colasanti
38251,1488531,Libero Munaron
280,1100,The Terminator
280,2713,Sarah Connor
280,820,John Connor
280,418,T-1000
280,3977,Dr. Miles Bennett Dyson
280,2716,Dr. Peter Silberman
280,3978,Tarissa Dyson
10020,62050,Belle (voice)
10020,15048,Beast (voice)
10020,108055,Gaston (voice)
10020,725,Lumiere (voice)
10020,28010,Cogsworth (voice)
10020,14730,Mrs. Potts (voice)
10020,170970,Maurice (voice)
244729,98950,Chris Manning
244729,1736,McQueen
244729,17343,Torrey Cole
244729,54865,Dean Storm
244729,58813,Peter Goffigon
244729,53763,Mouse
244729,33015,Stuart
1541,16935,Thelma Dickinson
1541,4038,Louise Sawyer
1541,1037,Investigator Hal Slocumb
1541,147,Jimmy Lennox
1541,4443,Darryl Dickinson
1541,287,J.D.
1541,537,Max
9475,1158,Lieutenant Colonel Frank Slade
9475,5577,Charlie Simms
9475,8986,Mr. Trask
9475,5503,Donna
9475,1233,"George Willis, Jr."
9475,88748,W.R. Slade
9475,11367,Randy
33,190,William Munny
33,193,'Little' Bill Daggett
33,192,Ned Logan
33,194,English Bob
33,3710,The Schofield Kid
33,3712,W.W. Beauchamp
33,3713,Strawberry Alice
8293,7056,Margaret Schlegel
8293,1283,Helen Schlegel
8293,4173,Henry J. Wilcox
8293,54447,Leonard Bast
8293,13333,Ruth Wilcox
8293,54445,Tibby Schlegel
8293,55643,Aunt Juley
10377,3141,Mona Lisa Vito
10377,4517,Vincent 'Vinny' Gambini
10377,2877,William 'Billy' Gambini
10377,19505,Stan Rothenstein
10377,56266,Judge Chamberlain Haller
10377,65019,Jim Trotter III
10377,6168,John Gibbons
293,4138,Norman Maclean
293,287,Paul Maclean
293,4139,Rev. Maclean
293,4154,Mrs. Maclean
293,3202,Mrs. Burns
293,4156,Neal Burns
293,4157,Young Paul
6114,64,Dracula
6114,1920,Mina Murray / Elisabeta
6114,6384,Jonathan Harker
6114,4173,Professor Abraham Van Helsing
6114,41381,Lucy Westenra
6114,2130,Lord Arthur Holmwood
6114,20766,Dr. Jack Seward
41773,43975,Narrator
41773,229308,Self - Author and Professor
244749,3222119,Himself
244749,3222120,Herself
244749,3222121,Himself
2731,50,Eliane Devries
2731,20239,Jean-Baptiste Le Guen
2731,19115,Camille
2731,24381,Guy Asselin
2731,19068,Yvette
2731,27615,Dominique
2731,27616,Tanh
812,15827,Aladdin (voice)
812,2157,Genie / Peddler (voice)
812,15829,Jasmine (voice)
812,15830,Jafar (voice)
812,15832,Iago (voice)
812,15833,Sultan (voice)
812,15831,Abu / Cave of Wonders / Rajah (voice)
244740,1131865,The Man
244740,543749,The Conductor
244740,1139925,The Driver
244740,5183,The Nice Lady
244740,240067,The Passenger
9361,11856,Hawkeye
9361,289,Cora
9361,57449,Alice
9361,3203,Chingachgook
9361,15853,Magua
9361,57448,Uncas
9361,27764,Heyward
9374,18892,Helen Sharp
9374,62,Dr. Ernest Menville
9374,5064,Madeline Ashton Menville
9374,6588,Lisle von Rhuman
9374,51755,Chagall
9374,68528,Dakota
9374,42168,Rose
11386,9029,Fergus
11386,8436,Jude
11386,228173,Dil
11386,2178,Jody
11386,42566,Maguire
11386,1393548,Tinker
11386,1234613,Eddie
9800,31,Andrew Beckett
9800,5292,Joe Miller
9800,4765,Charles Wheeler
9800,2453,Belinda Conine
9800,3131,Miguel Alvarez
9800,32592,Bob Seidman
9800,25626,Walter Kenton
5503,2176,Samuel Gerard
5503,3,Richard Kimble
5503,532,Cosmo Renfro
5503,1924,Charles Nichols
5503,43774,Biggs
5503,29051,Poole
5503,43772,Newman
713,18686,Ada McGrath
713,10690,Flora McGrath
713,1037,George Baines
713,4783,Alisdair Stewart
713,7248,Mana
713,10756,Aunt Morag
713,7255,Reverend
424,3896,Oskar Schindler
424,2282,Itzhak Stern
424,5469,Amon Goeth
424,6692,Emilie Schindler
424,6693,Poldek Pfefferberg
424,6368,Helen Hirsch
424,6694,Viktoria Klonowska
10436,11856,Newland Archer
10436,1160,Ellen Olenska
10436,1920,May Welland
10436,65284,Louisa van der Luyden
10436,400,Mrs. Welland
10436,378,Rivière
10436,20766,"Lawrence ""Larry"" Lefferts"
114526,1059122,Narrator (voice)
114526,1598129,Herself
2470,145414,Fernando
2470,955,Luz
2470,17006,Violeta
2470,965,Manolo
2470,16971,Rocío
2470,145412,Clara
2470,23215,Juanito
788,2157,Daniel Hillard / Mrs. Doubtfire
788,35,Miranda Hillard
788,8987,Lydia Hillard
788,11716,Chris Hillard
788,11717,Natalie Hillard
788,517,Stu
788,10360,Mr. Lundy
531,7317,Wallace (voice)
162503,1205757,Old Woman
162503,177768,Black Man
162503,1205758,Controller
162503,1205759,Biker
162503,1067354,Mother
162503,2275279,Child
162503,5512,Walkman
329,4783,Grant
329,4784,Ellie
329,4785,Malcolm
329,4786,Hammond
329,4789,Muldoon
329,4790,Gennaro
329,14592,Wu
13,31,Forrest Gump
13,32,Jenny Curran
13,33,Lieutenant Dan Taylor
13,35,Mrs. Gump
13,34,Bubba Blue
13,37821,Young Forrest Gump
13,204997,Young Jenny Curran
522,2641,Bela Lugosi
522,85,Ed Wood
522,520,Dolores Fuller
522,4687,Kathy O'Hara
522,4004,Criswell
522,1532,Bunny Breckinridge
522,4452,Vampira
57834,4431,Carly Marshall
57834,2176,Hank Marshall
57834,6280,Vince Johnson
57834,44831,Vera Johnson
57834,21412,Alex Marshall
57834,5577,Glenn Johnson
57834,14312,Ray Stevens
11382,1902,Helen Sinclair
11382,3036,David Shayne
11382,9046,Cheech
11382,7906,Olive Neal
11382,18248,Ellen
11382,30364,Eden Brent
11382,388,Warner Purcell
11318,15788,George III
11318,15735,Queen Charlotte
11318,65,Willis
11318,192846,Fitzroy
11318,18191,Lady Pembroke
11318,11278,Greville
11318,10746,Warren
4476,287,Tristan Ludlow
4476,4173,Col. William Ludlow
4476,18992,Alfred Ludlow
4476,15887,Susannah Fincannon Ludlow
4476,9976,Samuel Ludlow
4476,11068,Isabel Two Decker Ludlow
4476,37430,One Stab
2759,1331,"Anthony ""Tick"" Belrose / Mitzi Del Bra"
2759,529,Adam Whitely / Felicia Jollygoodfellow
2759,28641,Bernadette Bassenger
2759,23,Bob Spart
2759,1230360,Marion Barber
2759,1530258,Shirley
2759,126332,Logowoman
50797,82796,Col. Sergei Petrovich Kotov
50797,82795,Dimitri (Mitya)
50797,14593,Marusia
50797,99311,Vsevolod
50797,500625,Nadya Kotova
50797,17482,Philippe
50797,240540,
8587,4756,Simba (voice)
8587,20005,Nala (voice)
8587,78729,Timon (voice)
8587,69415,Pumbaa (voice)
8587,8294,Rafiki (voice)
8587,10730,Zazu (voice)
8587,15152,Mufasa (voice)
48273,1232361,Bob
48273,1191230,Margaret
48273,66161,
48273,37893,
48273,3417135,
48273,1214453,
47981,20766,Franz Kafka
47981,1391065,Miss Cicely
47981,45440,Gregor Samsa
47981,127164,Frau Bunofsky
47981,25136,Woland the Knifeman
47981,13364,Party Girl
47981,4420104,Party Girl
113454,1057163,Trevor
113454,162621,Trevor's Mom
113454,193320,Trevor's Dad
113454,48072,Pinky Farraday
113454,537,Father Joe
113454,2691577,Jack
113454,2937294,Walter Stiltman
1637,6384,Jack Traven
1637,2778,Howard Payne
1637,18277,Annie Porter
1637,8447,Harold 'Harry' Temple
1637,3977,Lt. 'Mac' McMahon
1637,2394,Stephens
1637,2683,Jaguar Owner
680,8891,Vincent Vega
680,2231,Jules Winnfield
680,139,Mia Wallace
680,62,Butch Coolidge
680,10182,Marsellus Wallace
680,1037,The Wolf
680,7036,Lance
451,2963,Ben Sanderson
451,1951,Sera
451,6104,Yuri
451,6105,Peter
451,6106,Marc Nussbaum
451,6107,Sheila
451,6108,Debbie
629,1979,Roger ‘Verbal’ Kint
629,5168,Dean Keaton
629,9045,Michael McManus
629,7166,Todd Hockney
629,1121,Fred Fenster
629,9046,US Customs Agent Dave Kujan
629,4935,Kobayashi
687,4038,Sister Helen Prejean
687,2228,Matthew Poncelet
687,10360,Hilton Barber
687,10361,Earl Delacroix
687,8655,Clyde Percy
687,1989,Mary Beth Percy
687,2207,Helen's Mother
11448,23931,Linda Ash
11448,1243,Lenny
11448,1283,Amanda
11448,1164,Chorleiter
11448,10560,Amanda's Father
11448,29545,Amanda's Mother
11448,3019,Jocasta
35196,3223,Robert Merivel
35196,5344,Katharine
35196,4783,King Charles II
35196,11207,John Pearce
35196,3291,Elias Finn
35196,6416,Celia Clemence
35196,1327,Will Gates
197,2461,William Wallace
197,2462,Murron MacClannough
197,1957,Princess Isabelle
197,2463,King Edward
197,2464,Robert the Bruce
197,2039,Hamish Campbell
197,2465,Young William Wallace
51352,11181,Narration (voice)
51352,515,Diary Readings (voice)
51352,26162,Self (archival footage)
51352,1526760,Self (archival footage)
57130,2137405,Herself
57130,2137406,Himself
57130,2137407,Narrator (voice)
568,31,Jim Lovell
568,2053,Fred Haise
568,4724,Jack Swigert
568,33,Ken Mattingly
568,228,Gene Kranz
568,8183,Marilyn Lovell
568,7219,Pete Conrad
880,13506,Antonia
880,13507,Danielle
880,13508,Allegonde
880,13509,Thérèse
880,87865,Thérèse (6)
880,13510,Thérèse (13)
880,13512,Sarah
11010,67792,Mario Ruoppolo
11010,24366,Pablo Neruda
11010,10777,Beatrice Russo
11010,14149,Telegrapher
11010,538696,Donna Rosa
11010,24290,Di Cosimo
11010,225301,Matilde
10530,65529,Pocahontas (voice)
10530,2461,John Smith (voice)
10530,28010,Governor Ratcliffe (voice)
10530,31365,Meeko (voice)
10530,3894,Thomas (voice)
10530,110316,Pocahontas (singing voice)
10530,9188,Ben (voice)
532,7317,Wallace (voice)
532,77287,Wendolene (voice)
532,224354,Shaun (voice)
244887,1004,Joe Lieberman
244887,77133,Shaleen
244887,18331,Kate
244887,153619,Elderly Man
244887,52878,Woman
244887,5151,Linda Baker
244887,33533,M.C. at Luau
9598,58136,Babe (voice)
9598,6199,Fly (voice)
9598,52699,Ferdinand (voice)
9598,1331,Rex (voice)
9598,35109,Maa (voice)
9598,2505,Farmer Hoggett
9598,45586,Esme Hoggett
4584,7056,Elinor Dashwood
4584,204,Marianne Dashwood
4584,4566,Colonel Christopher Brandon
4584,3291,Edward Ferrars
4584,9138,Mrs. Dashwood
4584,16700,John Willoughby
4584,1220119,Mrs. Jennings
7863,118,David as an adult
7863,12647,Peter
7863,1284,David as an adolescent
7863,29791,Gillian
7863,14306,Katharine Susannah Prichard
7863,1192653,Sylvia
7863,15340,Ben Rosen
9390,500,Jerry Maguire
9390,9137,Dorothy Boyd
9390,9777,Rod Tidwell
9390,11164,Avery Bishop
9390,3035,Frank Cushman
9390,12217,Bob Sugar
9390,9788,Marcee Tidwell
275,3910,Marge Gunderson
275,3905,Jerry Lundegaard
275,884,Carl Showalter
275,53,Gaear Grimsrud
275,3907,Wade Gustafson
275,3911,Norm Gunderson
275,3906,Jean Lundegaard
409,1137,Hana
409,5469,Count László de Almásy
409,5293,David Caravaggio
409,5470,Katharine Clifton
409,5471,Sikh Kip
409,5472,Geoffrey Clifton
409,5473,Madox
10548,65605,Self
10548,65606,Self
10548,65607,Self
10548,7172,Self
10548,44999,Self
10548,5281,Self
10548,1577029,Self
244906,3226992,Himself
784,11682,Kolja
784,11683,František Louka
784,11684,Klára
784,11686,maminka
784,11685,Brož
784,47839,Brožová
784,213359,Blanka
9327,776,Sherman Klump / Buddy Love / Papa / Mama / Grandma / Ernie
9327,9575,Carla Purty
9327,5563,Harlan Hartley
9327,1211,Dean Richmond
9327,4169,Reggie Warrington
9327,64343,Jason
9327,182726,Dean's Secretary
3573,12052,Emma Woodhouse
3573,3051,Harriet Smith
3573,10697,Mr. Elton
3573,3061,Frank Churchill
3573,18325,Mr. Knightley
3573,21245,Mrs. Weston
3573,6238,Mrs. Elton
8818,3125,Eva Perón
8818,3131,Ché
8818,378,Juan Perón
8818,18065,Agustín Magaldi
8818,1306206,Doña Juana
8818,1403819,Brother Juan
8818,53937,Blanca
244901,10739,Annie
244901,27545,Griffin
244901,5170,Fritz
244901,16181,Christie
244901,140570,Ron
244901,112268,Gary
244901,50464,Tom
10586,3392,Charles Remington
10586,5576,Col. John Henry Patterson
10586,207,Sir Robert Beaumont
10586,51878,Samuel
10586,1246,Helena Patterson
10586,1369,Dr. David Hawthorne
10586,18280,Angus Starling
602,2888,Capt. Steven Hiller
602,8984,President Thomas J. Whitmore
602,4785,David Levinson
602,1581,Marilyn Whitmore
602,6167,Julius Levinson
602,1162,General William Grey
602,1811,Russell Casse
12498,879,Karl Childers
12498,20309,Doyle Hargraves
12498,22131,Charles Bushman
12498,27772,Vaughan Cunningham
12498,155,Frank Wheatley
12498,71886,Linda Wheatley
12498,14848,Jerry Woolridge
2898,514,Melvin Udall
2898,9994,Carol Connelly
2898,17141,Simon Bishop
2898,9777,Frank Sachs
2898,28778,Beverly Connelly
2898,10135,Spencer Connelly
2898,5586,Jackie Simpson
489,2157,Sean Maguire
489,1892,Will Hunting
489,880,Chuckie Sullivan
489,1640,Gerald Lambeau
489,6613,Skylar
489,1893,Morgan O'Mally
489,6614,Billy McBride
2118,326,Lynn Bracken
2118,934,"Wendell ""Bud"" White"
2118,529,"Edmund ""Ed"" Exley"
2118,1979,Jack Vincennes
2118,518,Sid Hudgens
2118,2505,Dudley Smith
2118,11064,Pierce Patchett
597,2710,Steerage Dancer (uncredited)
597,6193,Jack Dawson
597,204,Rose DeWitt Bukater
597,1954,Cal Hockley
597,8534,Molly Brown
597,3713,Ruth DeWitt Bukater
597,8535,Old Rose
113290,192,Narrator (voice)
113290,68812,George Patton / Immigrant to USA / David Ben-Gurion / Holocaust Survivor (voice)
113290,1328,"Earl G. Harrison, Commissioner of Immigration and Naturalization (voice)"
113290,2641,(voice)
113290,6199,(voice)
113290,19839,(voice)
113290,42133,(voice)
244919,1155598,Narrator
244919,1280151,Self
17139,13514,Dreverhaven
17139,45754,Katadreuffe
17139,79448,Joba
17139,143010,Lorna Te George
17139,1241993,De Gankelaar
17139,21450,Rentenstein
17139,45747,Neighbour
607,2176,Agent K
607,2888,James Edwards / Agent J
607,9625,Dr. Laurel Weaver / Agent L
607,7132,Edgar / The Bug
607,9626,Chief Zed
607,4252,Jack Jeebs
607,6751,Beatrice
9427,18023,"Gary ""Gaz"" Schofield"
9427,13633,Dave Horsefall
9427,57628,Nathan Schofield
9427,57629,Lomper
9427,207,Gerald Arthur Cooper
9427,29698,"Barrington ""Horse"" Mitchell"
9427,2251,Guy
13929,10,Geri (voice)
244914,45329,Chiune 'Sempo' Sugihara
244914,1593495,Yukiko Sugihara
244914,1593497,Helena Rosen
244914,1593498,Nathan Rosen
244914,32596,Narrator (Elderly Mrs. Sugihara)
637,4818,Guido
637,9235,Dora
637,9236,Giosué
637,9237,Zio
637,9239,Ferruccio
637,954,Madre di Dora
637,5789,Dottore Lessing
31662,5563,Glen Whitehouse
31662,1733,Wade Whitehouse
31662,5606,Margie Fogg
31662,5293,Rolfe Whitehouse
31662,54782,Lillian
31662,108717,Jack Hewitt
31662,41293,Alma Pittman
1934,12052,Viola De Lesseps
1934,5309,Queen Elizabeth
1934,12763,Will Shakespeare
1934,118,Philip Henslowe
1934,207,Hugh Fennyman
1934,11356,Nurse
1934,5472,Lord Wessex
857,31,Captain John H. Miller
857,3197,Technical Sergeant Michael Horvath
857,12833,Private Richard Reiben
857,1892,Private James Francis Ryan
857,12834,Private Daniel Jackson
857,6163,Private Stanley Mellish
857,12835,Private Adrian Caparzo
20595,937574,Self
20595,937575,Self
20595,937576,Self
20595,3148600,Self
20595,1700559,Self
20595,3148601,Self
20595,2830482,Self
4518,112,Elizabeth I
4518,12763,"Robert Dudley, Earl of Leicester"
4518,118,Sir Francis Walsingham
4518,2040,Duke of Norfolk
4518,11857,The Pope
4518,4786,Sir William Cecil
4518,20234,Mary of Guise
9837,5576,Moses (voice)
9837,5469,Rameses (voice)
9837,1160,Tzipporah (voice)
9837,18277,Miriam (voice)
9837,4785,Aaron (voice)
9837,2047,Jethro (voice)
9837,2387,Seti (voice)
48610,4478432,Bunny (voice)
93980,4455,Peter
93980,6134,Carl
93980,6135,Taxi Driver 2
93980,15085,Taxi Driver 1
93980,77540,Taxi Driver 3
93980,77530,Woman
93980,1350478,Bartender
12159,2157,Chris Nielsen
12159,9777,Albert Lewis
12159,18750,Annie Collins-Nielsen
12159,2201,The Tracker
12159,91035,Marie Nielsen
12159,197545,Ian Nielsen
12159,74073,Leona
3033,1327,James Whale
3033,18269,Clayton Boone
3033,29791,Hanna
3033,12139,Betty
3033,29792,David Lewis
3033,18916,Harry
3033,29794,Dwight
14,1979,Lester Burnham
14,516,Carolyn Burnham
14,2155,Jane Burnham
14,8210,Ricky Fitts
14,8211,Angela Hayes
14,8212,Buddy Kane
14,19,Barbara Fitts
1715,3895,Dr. Wilbur Larch
1715,2219,Homer Wells
1715,6885,Candy Kendall
1715,18792,Arthur Rose
1715,22226,Lt. Wally Worthington
1715,13724,Nurse Edna
1715,1907,Nurse Angela
226,448,Brandon Teena
226,2838,Lana Tisdel
226,133,John Lotter
226,2839,Tom Nissen
226,78788,Candace
226,2841,Kate
226,2842,Lana's Mom
3558,11701,Lisa Rowe
3558,1920,Susanna Kaysen
3558,328,Daisy Randone
3558,20387,Georgina Tuskin
3558,32798,Polly Clark
3558,2395,Valerie Owens
3558,13333,Dr. Wick
2668,85,Ichabod Crane
2668,6886,Katrina Van Tassel
2668,8436,Lady Mary Van Tassel / Crone Witch
2668,5658,Baltus Van Tassel
2668,27763,Brom Van Brunt
2668,4004,Reverend Steenwyck
2668,10983,Bürgermeister Phillipse
46435,388,W. S. Gilbert
46435,78018,Sir Arthur Sullivan
46435,9191,Richard Temple (The Mikado)
46435,72305,Lucy Gilbert
46435,5319,Richard D'Oyly Carte
46435,37052,Helen Lenoir
46435,9013,Durward Lely (Nanki-Poo)
34045,3392,Himself - Narrator (voice)
34045,111722,Himself
34045,111723,Himself
34045,111724,Himself
34045,111725,Himself (archiv)
34045,111726,Himself
34045,111727,Himself
603,6384,Neo
603,2975,Morpheus
603,530,Trinity
603,1331,Agent Smith
603,9364,Oracle
603,532,Cypher
603,9372,Tank
99,953,Manuela
99,954,Huma
99,958,Nina
99,961,Agrado
99,955,Rosa
99,962,Rosa's Mother
99,965,Rosa's Father
14283,96974,Nicolo Bussotti (Cremona)
14283,141715,Anna Bussotti (Cremona)
14283,141716,Cesca (Cremona)
14283,141717,Apprentice (Cremona)
14283,141718,Boy (Cremona)
14283,38898,Georges Poussin (Vienna)
14283,2231,Charles Morritz (Montréal)
37135,3417,Tarzan (voice)
37135,6613,Jane Porter (voice)
37135,515,Kala (voice)
37135,15789,Young Tarzan (voice)
37135,12929,Terk (voice)
37135,8318,Clayton (voice)
37135,15788,Professor Archimedes Q. Porter (voice)
38577,13950,Old Man (voice)
38577,62134,Boy (voice)
38577,622,(voice)
38577,76975,(voice)
244942,160261,Marian
244942,163956,Paula
98,934,Maximus Meridius
98,73421,Emperor Commodus
98,935,Lucilla
98,936,Proximo
98,194,Marcus Aurelius
98,937,Gracchus
98,938,Juba
1900,3392,Robert Wakefield
1900,1121,Javier Rodriguez
1900,1922,Helena Ayala
1900,21711,Caroline Wakefield
1900,1896,Montel Gordon
1900,16429,Manolo Sanchez
1900,15860,Eduardo Ruiz
462,1204,Erin Brockovich
462,3926,Ed Masry
462,6383,George
462,19838,Donna Jensen
462,1956,Pamela Duncan
462,26719,Theresa Dallavale
462,1909,Brenda
12509,4726,Lee Krasner
12509,228,Jackson Pollock
12509,19453,Dan Miller
12509,6161,Ruth Kligman
12509,4971,Howard Putzel
12509,11512,Tony Smith
12509,5576,Willem DeKooning
146,1620,Yu Shu Lien
146,1619,Li Mu Bai
146,1339,Jen
146,1622,Lo
146,1623,Sir Te
146,1624,Jade Fox
146,1625,Governor Yu
58062,5309,Narrator (voice)
244965,2100625,Herself
8871,206,Grinch
8871,20480,Cindy Lou Who
8871,4175,Mayor Augustus Maywho
8871,11870,Martha May Whovier
8871,58549,Lou Lou Who
8871,28640,Betty Lou Who
8871,15661,Whobris
11004,3392,Grady Tripp
11004,2219,James Leer
11004,3910,Sara Gaskell
11004,3223,Terry Crabtree
11004,3897,Hannah Green
11004,9626,Q
11004,3058923,Vernon Hardapple
244954,1330877,"Juan, as a boy"
244954,1577915,"Jorge, as a boy"
244954,1577917,Chaco
244954,942967,Juan
244954,1577918,Jorge
3536,10297,Lt. Andrew Tyler
3536,2053,Lt. Cmdr. Mike Dahlgren
3536,1037,CPO Henry Klough
3536,32362,Lt. Pete Emmett
3536,18181,Maj. Matthew Coonen
3536,3491,Capt. Lt. Gunther Wassner
3536,4177,Lt. Hirsch
786,8289,Russell Hammond
786,3910,Elaine Miller
786,11661,Penny Lane
786,11662,Jeff Bebe
786,11663,William Miller
786,11664,Anita Miller
786,11665,Young William
2034,5292,Alonzo
2034,569,Jake
2034,349,Roger
2034,13022,Stan Gursky
2034,1166,Doug Rosselli
2034,10361,Lou Jacobs
2034,7248,Smiley
11889,388,John Bayley
11889,204,Young Iris Murdoch
11889,5309,Iris Murdoch
11889,19923,Young John Bayley
11889,1249,Janet Stone
11889,54447,Young Maurice
11889,35257,Older Maurice
1365,4587,Leticia Musgrove
1365,879,Hank Grotowski
1365,1810,Sonny Grotowski
1365,16450,Lawrence Musgrove
1365,4239,Ryrus Cooper
1365,16448,Warden Velesco
